Time,end,deviceid,location,_location_latitude,_location_longitude,_location_altitude,_location_precision,surveyorname,vendortype,GI_I_THI_U_Xin_ch_o_l_i_n_i_c_a_b_n_ch_a,verbalconsent,Kh_ng_c_ph_p_D_ng_a_ra_l_do_t_ch_i,refusalreason,refusalreason/not_home,refusalreason/responsible_not_home,refusalreason/no_response,refusalreason/undisclosed,refusalreason/uncomfortable,refusalreason/no_time,refusalreason/other,refusalreason_other,neighborhood,resp_gender,age,resp_owner,staff,resp_ethn,resp_ethn_other,foodgroups,foodgroups/cereals,foodgroups/whiterootsandtubers,foodgroups/veg_vitamina,foodgroups/veg_darkgreenleafy,foodgroups/veg_other,foodgroups/fruits_vitamina,foodgroups/fruits_other,foodgroups/meat_organ,foodgroups/meat_flesh,foodgroups/eggs,foodgroups/fish_seafood,foodgroups/legumes_nuts_seeds,foodgroups/milk,foodgroups/oils_fats,foodgroups/sweets,foodgroups/spices_cond_bev,wholeorprocessed,locationtime,previouslocation,previouslocationNUA,homelocation,reason,bridge_city,customers_neighb,customers_passersby,supplychain,safe_reputation,flooding,infrastructure,presence,absence,schools,leisure,B_n_ng_hay_kh_ng_h_ng_tuy_n_b_sau_y,customers_wealth,customers_ethn,rathersomewhereelse,ratherothersector,_5yr_changesector,_5yr_changelocation,B_y_gi_h_y_ngh_n_ng_g_n_y_nh_t_Yagi,typhoon_prepare,typhoon_prepare/stockpiling,typhoon_prepare/securing,typhoon_prepare/securing_away,typhoon_prepare/adjusting_hours,typhoon_prepare/relocating,typhoon_prepare/strengthening_infrastructure,typhoon_prepare/diversifying_products,typhoon_prepare/collaborating_withs,typhoon_prepare/saving_cash,typhoon_prepare/communicating_customers,typhoon_prepare/contingency_poweroutages,typhoon_cope,typhoon_cope/close_full,typhoon_cope/close_typhoon,typhoon_cope/inside_home,typhoon_cope/inside_here,typhoon_cope/cheaper,typhoon_cope/more_expensive,typhoon_cope/sharing,typhoon_financial,typhoon_damages,foodwaste_amount,foodwaste_amount_unit,foodwaste_freq,foodwaste_mainreason,foodwaste_mainreason/deteriorated,foodwaste_mainreason/usebydate,foodwaste_mainreason/unappetizing,foodwaste_mainreason/toomuch,foodwaste_mainreason/toomanyingredients,foodwaste_mainreason/other,foodwaste_whatdo,foodwaste_whatdo/throwaway,foodwaste_whatdo/giveaway,foodwaste_whatdo/foodbank,foodwaste_whatdo/composting_community,foodwaste_whatdo/composting_hh,foodwaste_whatdo/animalfood,foodwaste_whatdo/other,Xin_ch_n_th_nh_c_m_m_t_ng_y_th_t_vui_v,_y_l_ph_n_k_t_th_c_c_k_t_n_i_internet,picture,picture_URL,comments,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index,INTRODUCTION_Hello_bal_informed_consent,No_permission_Stop_terwards_if_relevant,Do_you_agree_or_disa_following_statements,Now_please_think_of_Typhoon_event_Yagi,Thank_you_very_much_a_very_pleasant_day,This_is_the_end_of_t_internet_connection
2024-10-10 10:24:07.169000,2024-10-10 10:40:25.435000,collect:qIS7r47rrd6RrXCc,21.0718709 105.9050838 -16.399999618530273 4.879,21.0718709,105.9050838,-16.39999961853027,4.879,duy,food truck,,yes,,,,,,,,,,,Duc Giang,female,61.0,yes,1.0,kinh,,sweets spices_cond_bev legumes_nuts_seeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,processed,2010.0,none,,home,Retired from old work to earn some additional money,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,,stockpiling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full,1.0,0.0,0.0,0.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728531324304.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Ff1210345-17fd-4d4d-a0e3-3911bf350d4d%2F1728531324304.jpg,,393287656,f1210345-17fd-4d4d-a0e3-3911bf350d4d,2024-10-10 04:20:40,,,submitted_via_web,joeywheeler831,v8zq375NfhQ9ZAYQt2zTdZ,,66,,,,,,
2024-10-10 09:01:58.111000,2024-10-10 09:08:48.155000,collect:JSriZPO0C6jcYg8h,21.0356744 105.91146 -19.0 4.638,21.0356744,105.91146,-19.0,4.638,ha,retailer,,yes,,,,,,,,,,,Sai Dong,female,55.0,yes,1.0,kinh,,fruits_other fruits_vitamina,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,20.0,none,,country,Move house from Hung Yen city to here.,-1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,,0.0,0.0,-1.0,0.0,-1.0,-1.0,,securing securing_away saving_cash,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,close_typhoon inside_here,0.0,1.0,0.0,1.0,0.0,0.0,0.0,moderate_fully,moderate_party,,,,,,,,,,,,,,,,,,,,,1728526123454.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fb3209e4c-a140-4b1f-bd9d-64cb1051fb4b%2F1728526123454.jpg,,393302926,b3209e4c-a140-4b1f-bd9d-64cb1051fb4b,2024-10-10 05:38:48,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,67,,,,,,
2024-10-10 09:10:40.725000,2024-10-10 09:18:46.055000,collect:JSriZPO0C6jcYg8h,21.0355982 105.911482 -19.0 4.592,21.0355982,105.911482,-19.0,4.592,ha,retailer,,yes,,,,,,,,,,,Sai Dong,female,49.0,yes,1.0,kinh,,fruits_other fruits_vitamina,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,17.0,none,,country,She said that before she have a farm at her hometown but the income from vegetables is not enough for her. So she decided to move to close the city to make more money from the fruits. ,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-2.0,-1.0,-1.0,-1.0,,communicating_customers saving_cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,close_typhoon inside_home cheaper,0.0,1.0,1.0,0.0,1.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728526626969.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fc157d580-d6fd-4ccc-adef-f6287a1512ec%2F1728526626969.jpg,She said she sold out of the fruit before the storm come,393303170,c157d580-d6fd-4ccc-adef-f6287a1512ec,2024-10-10 05:39:45,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,68,,,,,,
2024-10-10 09:34:55.017000,2024-10-10 09:44:00.195000,collect:JSriZPO0C6jcYg8h,21.0350865 105.9126637 -18.799999237060547 4.902,21.0350865,105.9126637,-18.79999923706055,4.902,ha,street vendor,,yes,,,,,,,,,,,Sai Dong,male,62.0,yes,2.0,kinh,,veg_vitamina veg_darkgreenleafy fruits_vitamina fruits_other legumes_nuts_seeds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,whole,26.0,country,,neighbourhood,,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,,1.0,0.0,-2.0,0.0,0.0,0.0,,stockpiling saving_cash collaborating_withs strengthening_infrastructure adjusting_hours,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,close_typhoon inside_here more_expensive,0.0,1.0,0.0,1.0,0.0,1.0,0.0,severe_partly,severe_partly,,,,,,,,,,,,,,,,,,,,,1728528085348.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fa220e12e-850a-4b53-b623-a530773fc303%2F1728528085348.jpg,"He has a farm close to the river. After the storm, he lost most of the banana tree. Few days later he grow spinach (because it grows fast, he can sell it to increasing his income) ",393303290,a220e12e-850a-4b53-b623-a530773fc303,2024-10-10 05:40:16,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,69,,,,,,
2024-10-10 11:10:22.447000,2024-10-10 11:38:16.294000,collect:JSriZPO0C6jcYg8h,21.0365192 105.9190957 -17.200000762939453 4.745,21.0365192,105.9190957,-17.20000076293945,4.745,ha,retailer,,yes,,,,,,,,,,,Phuc Loi,male,66.0,yes,1.0,kinh,,sweets spices_cond_bev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,processed,12.0,none,,neighbourhood,"He just need a place to open the store, increase the income",-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,contingency_poweroutages adjusting_hours strengthening_infrastructure saving_cash,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,close_typhoon inside_here,0.0,1.0,0.0,1.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728534902727.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fb1842538-10b3-4f67-856f-7550fbb6c8c7%2F1728534902727.jpg,"Most of hiss customers comes from the factory closed by. And most of them from other city. 
7-8 years ago here is was full of rice fields but there is a big Vietnam company comes here to bought the lands and built the roads, and infrastructure. And sold it for factory owners",393303407,b1842538-10b3-4f67-856f-7550fbb6c8c7,2024-10-10 05:40:50,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,70,,,,,,
2024-10-10 11:02:10.850000,2024-10-12 11:20:18.983000,collect:e74jOzixcozSdptS,21.0364293 105.8986042 -18.299999237060547 4.103,21.0364293,105.8986042,-18.29999923706055,4.103,angel,retailer,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394135635,00e68b56-eb52-429c-bd29-d52bc5e84046,2024-10-12 04:20:23,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,71,,,,,,
2024-10-12 11:23:17.919000,2024-10-12 11:23:45.317000,collect:e74jOzixcozSdptS,21.0362313 105.898895 -18.299999237060547 4.637,21.0362313,105.898895,-18.29999923706055,4.637,angel,restaurant,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394136013,0f7c987b-cda8-481e-8f12-d2680a259c7a,2024-10-12 04:23:49,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,72,,,,,,
2024-10-12 11:26:52.443000,2024-10-12 11:27:20.985000,collect:e74jOzixcozSdptS,21.0360211 105.8992933 -18.299999237060547 4.425,21.0360211,105.8992933,-18.29999923706055,4.425,angel,street vendor,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394136492,79e92e3e-87ac-4f3c-977f-9d670e8f4bdf,2024-10-12 04:27:23,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,73,,,,,,
2024-10-12 08:44:15.035000,2024-10-12 08:54:11.279000,collect:JSriZPO0C6jcYg8h,21.0369965 105.8981159 -18.0 4.846,21.0369965,105.8981159,-18.0,4.846,ha,retailer,,yes,,,,,,,,,,,Khu 918,female,35.0,yes,,kinh,,fish_seafood fruits_other fruits_vitamina,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,whole,7.0,country,,city,Many people here and very safe,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,-2.0,1.0,-1.0,-1.0,-1.0,,strengthening_infrastructure securing securing_away adjusting_hours,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,close_typhoon inside_here,0.0,1.0,0.0,1.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728697972363.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F9562a0c4-e806-48df-b96b-7cad204322a5%2F1728697972363.jpg,,394138879,9562a0c4-e806-48df-b96b-7cad204322a5,2024-10-12 04:44:42,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,74,,,,,,
2024-10-12 09:46:57.218000,2024-10-12 09:58:20.647000,collect:JSriZPO0C6jcYg8h,21.0377203 105.8973486 -18.600000381469727 4.459,21.0377203,105.8973486,-18.60000038146973,4.459,ha,retailer,,yes,,,,,,,,,,,Khu 918,male,67.0,yes,,kinh,,spices_cond_bev sweets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,whole,5.0,none,,home,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,-1.0,-1.0,0.0,0.0,0.0,-1.0,,adjusting_hours saving_cash,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,close_typhoon inside_here,0.0,1.0,0.0,1.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728701731473.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fbd3a96ec-4b29-4392-890b-ebc9ee1c976f%2F1728701731473.jpg,Good location for business. People here are retired and have payment from the government. They like more quiet and small businesses. ,394138885,bd3a96ec-4b29-4392-890b-ebc9ee1c976f,2024-10-12 04:44:47,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,75,,,,,,
2024-10-12 10:08:33.286000,2024-10-12 10:37:44.092000,collect:JSriZPO0C6jcYg8h,21.0376167 105.8977201 -18.0 4.449,21.0376167,105.8977201,-18.0,4.449,ha,retailer,,yes,,,,,,,,,,,Khu 918,female,47.0,yes,2.0,kinh,,sweets spices_cond_bev legumes_nuts_seeds fruits_other fruits_vitamina,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,processed,4.0,none,,city,Her friend gave her this place for free,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.0,1.0,,adjusting_hours strengthening_infrastructure communicating_customers,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,close_full inside_home,1.0,0.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1728704225035.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F329e3f7f-b6ed-4a33-ba68-63b62be10cdf%2F1728704225035.jpg,She super nice,394138889,329e3f7f-b6ed-4a33-ba68-63b62be10cdf,2024-10-12 04:44:51,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,76,,,,,,
2024-10-12 10:43:23.970000,2024-10-12 10:52:57.877000,collect:JSriZPO0C6jcYg8h,21.0368877 105.8983702 -18.600000381469727 3.924,21.0368877,105.8983702,-18.60000038146973,3.924,ha,retailer,,yes,,,,,,,,,,,Khu 918,female,21.0,now,3.0,kinh,,veg_darkgreenleafy fruits_vitamina meat_organ meat_flesh oils_fats sweets spices_cond_bev,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,processed,1.0,none,,home,Her mom likes it,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,,-1.0,-1.0,2.0,0.0,-2.0,-1.0,,securing_away adjusting_hours,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_here sharing,1.0,0.0,0.0,1.0,0.0,0.0,1.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1728705130870.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fb893ee6f-eaa7-45a1-a411-09c4a5811f86%2F1728705130870.jpg,,394138898,b893ee6f-eaa7-45a1-a411-09c4a5811f86,2024-10-12 04:44:56,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,77,,,,,,
2024-10-12 11:22:49.300000,2024-10-12 11:34:10.092000,collect:JSriZPO0C6jcYg8h,,,,,,ha,marketvendor,,yes,,,,,,,,,,,Phuc Dong,female,35.0,yes,,kinh,,sweets legumes_nuts_seeds meat_flesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,processed,10.0,none,,country,Don't know,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,0.0,0.0,-2.0,-2.0,,stockpiling securing_away adjusting_hours relocating strengthening_infrastructure communicating_customers,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,close_typhoon inside_home,0.0,1.0,1.0,0.0,0.0,0.0,0.0,no_losses,moderate_fully,,,,,,,,,,,,,,,,,,,,,1728707645342.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F0ba937d5-438f-4b53-9910-32366f05883c%2F1728707645342.jpg,,394138903,0ba937d5-438f-4b53-9910-32366f05883c,2024-10-12 04:45:00,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,78,,,,,,
2024-10-12 11:37:54.349000,2024-10-12 11:43:55.032000,collect:JSriZPO0C6jcYg8h,21.0357842 105.8991405 -18.200000762939453 4.7,21.0357842,105.8991405,-18.20000076293945,4.7,ha,street vendor,,yes,,,,,,,,,,,Phuc Dong,female,,,,,,meat_flesh meat_organ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,20.0,none,,home,She wants to sell her meat in the city ,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-2.0,-2.0,-2.0,-2.0,,securing_away adjusting_hours relocating communicating_customers,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,close_typhoon inside_home,0.0,1.0,1.0,0.0,0.0,0.0,0.0,severe_partly,no_damages,,,,,,,,,,,,,,,,,,,,,1728708197745.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F63de241a-c4bd-4d35-b81d-4bbdbb7bc027%2F1728708197745.jpg,,394138911,63de241a-c4bd-4d35-b81d-4bbdbb7bc027,2024-10-12 04:45:10,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,79,,,,,,
2024-10-10 08:49:37.379000,2024-10-12 08:54:09.352000,collect:e4WhAIytKCKvTitg,21.0356644 105.9112226 -6.2091064453125 8.257,21.0356644,105.9112226,-6.2091064453125,8.257,ha,marketvendor,,yes,,,,,,,,,,,Sai dong,female,60.0,yes,1.0,kinh,,legumes_nuts_seeds cereals whiterootsandtubers veg_darkgreenleafy spices_cond_bev sweets meat_flesh,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,processed,10.0,none,,neighbourhood,Only available place in the market for her,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,-2.0,0.0,-2.0,,stockpiling securing_away adjusting_hours,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_typhoon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728525965270.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fb0816fc2-87c9-4d6a-9bf3-eb1ce75dcef2%2F1728525965270.jpg,,394161212,b0816fc2-87c9-4d6a-9bf3-eb1ce75dcef2,2024-10-12 07:03:57,,,submitted_via_web,analynregina,v8zq375NfhQ9ZAYQt2zTdZ,,80,,,,,,
2024-10-10 09:13:49.482000,2024-10-12 08:55:18.767000,collect:e4WhAIytKCKvTitg,21.0355358 105.9123507 22.0606689453125 9.236,21.0355358,105.9123507,22.0606689453125,9.236,analyn,marketvendor,,yes,,,,,,,,,,,Sai dong,female,51.0,yes,1.0,kinh,,cereals whiterootsandtubers fruits_vitamina fruits_other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,15.0,country,,district,More costumers ,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-2.0,-2.0,0.0,-2.0,,securing_away adjusting_hours,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_typhoon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728527727630.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fb0847a64-de48-416b-8d68-2790c2cb2d41%2F1728527727630.jpg,,394161225,b0847a64-de48-416b-8d68-2790c2cb2d41,2024-10-12 07:04:00,,,submitted_via_web,analynregina,v8zq375NfhQ9ZAYQt2zTdZ,,81,,,,,,
2024-10-10 09:37:02.481000,2024-10-12 08:56:14.339000,collect:e4WhAIytKCKvTitg,21.0353018 105.9121253 17.3580322265625 9.604,21.0353018,105.9121253,17.3580322265625,9.604,analyn,marketvendor,,yes,,,,,,,,,,,Sai dong,male,43.0,yes,1.0,kinh,,cereals eggs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,10.0,none,,home,There is market,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,securing adjusting_hours contingency_poweroutages strengthening_infrastructure,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,close_typhoon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728528213902.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F4385fcc3-44fc-4251-96b7-41359e53c7b1%2F1728528213902.jpg,,394161229,4385fcc3-44fc-4251-96b7-41359e53c7b1,2024-10-12 07:04:02,,,submitted_via_web,analynregina,v8zq375NfhQ9ZAYQt2zTdZ,,82,,,,,,
2024-10-10 10:50:59.799000,2024-10-12 08:59:24.786000,collect:e4WhAIytKCKvTitg,21.0380672 105.9168621 -24.667572021484375 7.105,21.0380672,105.9168621,-24.66757202148438,7.105,analyn,marketvendor,,yes,,,,,,,,,,,Sai Dong,female,,yes,1.0,kinh,,cereals eggs legumes_nuts_seeds veg_other,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,whole,5.0,city,,adminunit,More costumers,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,-1.0,-1.0,-2.0,2.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_typhoon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,,,The respondent did not allow us to take photo of her products ,394161236,fb2ef528-313e-4783-a887-727a3ee58c4c,2024-10-12 07:04:03,,,submitted_via_web,analynregina,v8zq375NfhQ9ZAYQt2zTdZ,,83,,,,,,
2024-10-10 11:35:00.699000,2024-10-12 09:00:48.370000,collect:e4WhAIytKCKvTitg,21.0365738 105.9188814 -26.4814453125 9.56,21.0365738,105.9188814,-26.4814453125,9.56,analyn,food truck,,yes,,,,,,,,,,,Phuc Loi,female,70.0,yes,2.0,kinh,,cereals sweets milk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,processed,20.0,none,,neighbourhood,Brother's property,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,,stockpiling securing relocating,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_home,1.0,0.0,1.0,0.0,0.0,0.0,0.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728535198507.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F7a274921-0093-4f22-80d7-1267be79c4f5%2F1728535198507.jpg,,394161244,7a274921-0093-4f22-80d7-1267be79c4f5,2024-10-12 07:04:05,,,submitted_via_web,analynregina,v8zq375NfhQ9ZAYQt2zTdZ,,84,,,,,,
2024-10-10 09:24:04.920000,2024-10-10 09:24:22.052000,collect:Q5f83MorxglCrHPg,21.0751542 105.9019826 -20.71551513671875 4.645,21.0751542,105.9019826,-20.71551513671875,4.645,duy,street vendor,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394425824,749c06f0-4d2b-410a-bca7-c34a8d209f1c,2024-10-13 01:14:56,,,submitted_via_web,emersonburke,v8zq375NfhQ9ZAYQt2zTdZ,,85,,,,,,
2024-10-10 09:25:31.048000,2024-10-10 09:25:57.581000,collect:Q5f83MorxglCrHPg,21.0734696 105.9012848 -5.857574462890625 4.931,21.0734696,105.9012848,-5.857574462890625,4.931,duy,street vendor,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394425825,22ef83d9-8aa1-4210-87b1-a7db1aa10d9c,2024-10-13 01:14:57,,,submitted_via_web,emersonburke,v8zq375NfhQ9ZAYQt2zTdZ,,86,,,,,,
